Input shape: 1 3 416 416 
Output shape: 1 2535 1 4 
First few output values: -0.0180996 -0.023463 0.13248 0.128893 0.0149888 -0.00418668 0.216534 0.126775 0.0619186 -0.00646129 
Detected object: person with confidence: 0.631793, Bounding Box [x_min: -100, y_min: -218, width: 182, height: 314]
Detected object: person with confidence: 0.614016, Bounding Box [x_min: -14, y_min: -38, width: 113, height: 357]
Detected object: person with confidence: 0.994132, Bounding Box [x_min: 36, y_min: -31, width: 241, height: 356]
Detected object: person with confidence: 0.733612, Bounding Box [x_min: 129, y_min: -33, width: 368, height: 369]
Detected object: bicycle with confidence: 1.01363, Bounding Box [x_min: 155, y_min: -31, width: 484, height: 363]
Detected object: person with confidence: 0.852017, Bounding Box [x_min: 205, y_min: -26, width: 576, height: 361]
Detected object: bicycle with confidence: 1.04253, Bounding Box [x_min: 266, y_min: -43, width: 697, height: 353]
Detected object: person with confidence: 0.652793, Bounding Box [x_min: 122, y_min: -36, width: 369, height: 392]
Detected object: person with confidence: 0.723112, Bounding Box [x_min: 205, y_min: -19, width: 574, height: 380]
Detected object: person with confidence: 0.796632, Bounding Box [x_min: 320, y_min: -21, width: 823, height: 395]
Detected object: person with confidence: 0.868966, Bounding Box [x_min: 457, y_min: -26, width: 1048, height: 385]
Detected object: person with confidence: 0.923619, Bounding Box [x_min: 569, y_min: -9, width: 1276, height: 401]
Detected object: person with confidence: 0.987106, Bounding Box [x_min: 681, y_min: -38, width: 1494, height: 402]
Detected object: bicycle with confidence: 1.0246, Bounding Box [x_min: 14, y_min: 9, width: 265, height: 434]
Detected object: person with confidence: 0.737082, Bounding Box [x_min: 97, y_min: -14, width: 339, height: 449]
Detected object: bicycle with confidence: 1.01675, Bounding Box [x_min: 165, y_min: -16, width: 461, height: 438]
Detected object: person with confidence: 0.840758, Bounding Box [x_min: 219, y_min: -26, width: 569, height: 445]
Detected object: bicycle with confidence: 1.03577, Bounding Box [x_min: 284, y_min: 2, width: 716, height: 443]
Detected object: person with confidence: 0.612631, Bounding Box [x_min: 86, y_min: 12, width: 348, height: 474]
Detected object: person with confidence: 0.683684, Bounding Box [x_min: 234, y_min: 12, width: 580, height: 489]
Detected object: person with confidence: 0.768695, Bounding Box [x_min: 353, y_min: 2, width: 815, height: 493]
Detected object: person with confidence: 0.84314, Bounding Box [x_min: 450, y_min: -14, width: 1033, height: 493]
Detected object: person with confidence: 0.889809, Bounding Box [x_min: 566, y_min: 9, width: 1282, height: 483]
Detected object: person with confidence: 0.947493, Bounding Box [x_min: 703, y_min: -7, width: 1499, height: 497]
Detected object: bicycle with confidence: 1.01878, Bounding Box [x_min: 39, y_min: 33, width: 223, height: 530]
Detected object: person with confidence: 0.759112, Bounding Box [x_min: 118, y_min: 21, width: 361, height: 530]
Detected object: bicycle with confidence: 1.02479, Bounding Box [x_min: 151, y_min: 33, width: 476, height: 516]
Detected object: person with confidence: 0.851776, Bounding Box [x_min: 216, y_min: 21, width: 579, height: 520]
Detected object: bicycle with confidence: 1.02015, Bounding Box [x_min: 284, y_min: 7, width: 698, height: 521]
Detected object: person with confidence: 0.661726, Bounding Box [x_min: 205, y_min: 52, width: 589, height: 525]
Detected object: person with confidence: 0.708111, Bounding Box [x_min: 335, y_min: 21, width: 785, height: 554]
Detected object: person with confidence: 0.804973, Bounding Box [x_min: 465, y_min: 7, width: 1046, height: 572]
Detected object: person with confidence: 0.861039, Bounding Box [x_min: 573, y_min: 21, width: 1251, height: 544]
Detected object: person with confidence: 0.90672, Bounding Box [x_min: 677, y_min: 36, width: 1487, height: 543]
Detected object: bicycle with confidence: 1.01131, Bounding Box [x_min: 0, y_min: 72, width: 262, height: 589]
Detected object: person with confidence: 0.743853, Bounding Box [x_min: 82, y_min: 72, width: 329, height: 602]
Detected object: bicycle with confidence: 1.01381, Bounding Box [x_min: 158, y_min: 76, width: 468, height: 582]
Detected object: person with confidence: 0.854628, Bounding Box [x_min: 198, y_min: 72, width: 589, height: 571]
Detected object: bicycle with confidence: 1.02155, Bounding Box [x_min: 299, y_min: 57, width: 714, height: 586]
Detected object: person with confidence: 0.623338, Bounding Box [x_min: 198, y_min: 93, width: 591, height: 623]
Detected object: person with confidence: 0.666831, Bounding Box [x_min: 342, y_min: 64, width: 822, height: 649]
Detected object: person with confidence: 0.767092, Bounding Box [x_min: 465, y_min: 64, width: 1059, height: 649]
Detected object: person with confidence: 0.834709, Bounding Box [x_min: 573, y_min: 64, width: 1287, height: 620]
Detected object: person with confidence: 0.934792, Bounding Box [x_min: 703, y_min: 62, width: 1501, height: 643]
Detected object: bicycle with confidence: 1.00497, Bounding Box [x_min: 7, y_min: 120, width: 270, height: 648]
Detected object: person with confidence: 0.756766, Bounding Box [x_min: 36, y_min: 115, width: 392, height: 650]
Detected object: bicycle with confidence: 1.0177, Bounding Box [x_min: 155, y_min: 103, width: 473, height: 651]
Detected object: person with confidence: 0.858681, Bounding Box [x_min: 205, y_min: 110, width: 598, height: 652]
Detected object: bicycle with confidence: 1.01394, Bounding Box [x_min: 270, y_min: 98, width: 710, height: 663]
Detected object: person with confidence: 0.617778, Bounding Box [x_min: 205, y_min: 127, width: 582, height: 694]
Detected object: person with confidence: 0.638885, Bounding Box [x_min: 328, y_min: 103, width: 812, height: 725]
Detected object: person with confidence: 0.629498, Bounding Box [x_min: 353, y_min: 100, width: 864, height: 718]
Detected object: person with confidence: 0.734605, Bounding Box [x_min: 436, y_min: 110, width: 1074, height: 705]
Detected object: person with confidence: 0.720557, Bounding Box [x_min: 475, y_min: 115, width: 1080, height: 696]
Detected object: person with confidence: 0.759965, Bounding Box [x_min: 544, y_min: 134, width: 1306, height: 683]
Detected object: person with confidence: 0.696944, Bounding Box [x_min: 566, y_min: 141, width: 1359, height: 675]
Detected object: person with confidence: 0.930849, Bounding Box [x_min: 710, y_min: 93, width: 1503, height: 720]
Detected object: person with confidence: 0.609792, Bounding Box [x_min: -21, y_min: 129, width: 49, height: 758]
Detected object: person with confidence: 0.609657, Bounding Box [x_min: -25, y_min: 153, width: 114, height: 735]
Detected object: bicycle with confidence: 1.0033, Bounding Box [x_min: 3, y_min: 146, width: 275, height: 720]
Detected object: person with confidence: 0.63834, Bounding Box [x_min: 14, y_min: 146, width: 350, height: 722]
Detected object: person with confidence: 0.747773, Bounding Box [x_min: 86, y_min: 151, width: 350, height: 720]
Detected object: bicycle with confidence: 1.01572, Bounding Box [x_min: 129, y_min: 151, width: 482, height: 730]
Detected object: person with confidence: 0.632316, Bounding Box [x_min: 183, y_min: 144, width: 540, height: 734]
Detected object: person with confidence: 0.846968, Bounding Box [x_min: 201, y_min: 141, width: 589, height: 734]
Detected object: bicycle with confidence: 1.02128, Bounding Box [x_min: 252, y_min: 137, width: 721, height: 731]
Detected object: person with confidence: 0.643542, Bounding Box [x_min: 317, y_min: 132, width: 768, height: 742]
Detected object: person with confidence: 0.73175, Bounding Box [x_min: 378, y_min: 134, width: 997, height: 742]
Detected object: person with confidence: 0.688673, Bounding Box [x_min: 501, y_min: 149, width: 1234, height: 734]
Detected object: person with confidence: 0.653038, Bounding Box [x_min: 616, y_min: 146, width: 1482, height: 731]
Detected object: person with confidence: 0.636423, Bounding Box [x_min: -7, y_min: 161, width: 196, height: 784]
Detected object: person with confidence: 0.644124, Bounding Box [x_min: 46, y_min: 165, width: 461, height: 775]
Detected object: person with confidence: 0.61429, Bounding Box [x_min: 198, y_min: 161, width: 602, height: 774]
Detected object: person with confidence: 0.735455, Bounding Box [x_min: 227, y_min: 158, width: 669, height: 779]
Detected object: person with confidence: 0.635616, Bounding Box [x_min: 320, y_min: 149, width: 843, height: 799]
Detected object: person with confidence: 0.779902, Bounding Box [x_min: 317, y_min: 151, width: 873, height: 797]
Detected object: person with confidence: 0.73177, Bounding Box [x_min: 414, y_min: 161, width: 1067, height: 789]
Detected object: person with confidence: 0.819766, Bounding Box [x_min: 468, y_min: 156, width: 1112, height: 793]
Detected object: person with confidence: 0.74563, Bounding Box [x_min: 519, y_min: 170, width: 1301, height: 780]
Detected object: person with confidence: 0.82206, Bounding Box [x_min: 540, y_min: 173, width: 1380, height: 780]
Detected object: person with confidence: 0.873439, Bounding Box [x_min: 710, y_min: 132, width: 1502, height: 803]
Detected object: person with confidence: 0.732547, Bounding Box [x_min: -25, y_min: 151, width: 51, height: 831]
Detected object: person with confidence: 0.64541, Bounding Box [x_min: -36, y_min: 173, width: 120, height: 821]
Detected object: person with confidence: 0.988324, Bounding Box [x_min: -7, y_min: 189, width: 282, height: 813]
Detected object: person with confidence: 0.688791, Bounding Box [x_min: 43, y_min: 187, width: 302, height: 811]
Detected object: person with confidence: 0.782163, Bounding Box [x_min: 54, y_min: 197, width: 395, height: 817]
Detected object: person with confidence: 0.991651, Bounding Box [x_min: 97, y_min: 197, width: 490, height: 822]
Detected object: person with confidence: 0.68027, Bounding Box [x_min: 104, y_min: 194, width: 584, height: 819]
Detected object: person with confidence: 0.851459, Bounding Box [x_min: 151, y_min: 194, width: 628, height: 820]
Detected object: bicycle with confidence: 1.02274, Bounding Box [x_min: 252, y_min: 182, width: 722, height: 821]
Detected object: person with confidence: 0.705755, Bounding Box [x_min: 328, y_min: 158, width: 770, height: 838]
Detected object: person with confidence: 0.833319, Bounding Box [x_min: 349, y_min: 185, width: 1023, height: 828]
Detected object: person with confidence: 0.798543, Bounding Box [x_min: 490, y_min: 189, width: 1251, height: 819]
Detected object: person with confidence: 0.783365, Bounding Box [x_min: 605, y_min: 180, width: 1490, height: 823]
Detected object: person with confidence: 0.767942, Bounding Box [x_min: -72, y_min: 218, width: 243, height: 831]
Detected object: person with confidence: 0.764633, Bounding Box [x_min: 115, y_min: 204, width: 418, height: 833]
Detected object: person with confidence: 0.613156, Bounding Box [x_min: 111, y_min: 218, width: 658, height: 832]
Detected object: person with confidence: 0.828874, Bounding Box [x_min: 169, y_min: 216, width: 702, height: 834]
Detected object: person with confidence: 0.626176, Bounding Box [x_min: 320, y_min: 199, width: 846, height: 836]
Detected object: person with confidence: 0.828088, Bounding Box [x_min: 338, y_min: 199, width: 881, height: 836]
Detected object: person with confidence: 0.738664, Bounding Box [x_min: 367, y_min: 211, width: 1116, height: 834]
Detected object: person with confidence: 0.836434, Bounding Box [x_min: 436, y_min: 211, width: 1109, height: 833]
Detected object: person with confidence: 0.749013, Bounding Box [x_min: 450, y_min: 218, width: 1350, height: 836]
Detected object: person with confidence: 0.83233, Bounding Box [x_min: 454, y_min: 216, width: 1430, height: 837]
Detected object: person with confidence: 0.819144, Bounding Box [x_min: 699, y_min: 180, width: 1500, height: 862]
Detected object: person with confidence: 0.82976, Bounding Box [x_min: -21, y_min: 199, width: 42, height: 913]
Detected object: person with confidence: 0.670088, Bounding Box [x_min: -36, y_min: 223, width: 135, height: 891]
Detected object: person with confidence: 0.961566, Bounding Box [x_min: 25, y_min: 230, width: 247, height: 888]
Detected object: person with confidence: 0.7595, Bounding Box [x_min: 54, y_min: 230, width: 305, height: 887]
Detected object: person with confidence: 0.793241, Bounding Box [x_min: 86, y_min: 230, width: 362, height: 886]
Detected object: person with confidence: 0.983776, Bounding Box [x_min: 144, y_min: 230, width: 478, height: 884]
Detected object: person with confidence: 0.727678, Bounding Box [x_min: 173, y_min: 228, width: 537, height: 885]
Detected object: person with confidence: 0.863307, Bounding Box [x_min: 201, y_min: 228, width: 589, height: 886]
Detected object: bicycle with confidence: 1.01648, Bounding Box [x_min: 259, y_min: 228, width: 712, height: 884]
Detected object: person with confidence: 0.759367, Bounding Box [x_min: 288, y_min: 228, width: 765, height: 883]
Detected object: person with confidence: 0.891411, Bounding Box [x_min: 375, y_min: 230, width: 1016, height: 876]
Detected object: person with confidence: 0.845324, Bounding Box [x_min: 512, y_min: 225, width: 1231, height: 884]
Detected object: person with confidence: 0.835921, Bounding Box [x_min: 634, y_min: 223, width: 1473, height: 893]
Detected object: person with confidence: 0.83691, Bounding Box [x_min: 7, y_min: 230, width: 184, height: 941]
Detected object: person with confidence: 0.834985, Bounding Box [x_min: 122, y_min: 228, width: 416, height: 943]
Detected object: person with confidence: 0.854437, Bounding Box [x_min: 237, y_min: 223, width: 645, height: 943]
Detected object: person with confidence: 0.607208, Bounding Box [x_min: 317, y_min: 225, width: 823, height: 948]
Detected object: person with confidence: 0.854961, Bounding Box [x_min: 346, y_min: 228, width: 878, height: 946]
Detected object: person with confidence: 0.750062, Bounding Box [x_min: 432, y_min: 228, width: 1055, height: 944]
Detected object: person with confidence: 0.867342, Bounding Box [x_min: 461, y_min: 230, width: 1110, height: 944]
Detected object: person with confidence: 0.76674, Bounding Box [x_min: 558, y_min: 223, width: 1278, height: 944]
Detected object: person with confidence: 0.871729, Bounding Box [x_min: 587, y_min: 221, width: 1336, height: 946]
Detected object: person with confidence: 0.869373, Bounding Box [x_min: 703, y_min: 197, width: 1501, height: 965]
Detected object: person with confidence: 0.834464, Bounding Box [x_min: -21, y_min: 228, width: 49, height: 992]
Detected object: person with confidence: 0.646191, Bounding Box [x_min: -25, y_min: 250, width: 121, height: 984]
Detected object: person with confidence: 0.983499, Bounding Box [x_min: 32, y_min: 252, width: 244, height: 982]
Detected object: person with confidence: 0.835346, Bounding Box [x_min: 61, y_min: 250, width: 300, height: 983]
Detected object: person with confidence: 0.777439, Bounding Box [x_min: 93, y_min: 250, width: 357, height: 984]
Detected object: person with confidence: 0.996816, Bounding Box [x_min: 147, y_min: 252, width: 474, height: 984]
Detected object: person with confidence: 0.841347, Bounding Box [x_min: 176, y_min: 250, width: 532, height: 984]
Detected object: person with confidence: 0.861245, Bounding Box [x_min: 209, y_min: 250, width: 591, height: 984]
Detected object: bicycle with confidence: 1.01575, Bounding Box [x_min: 263, y_min: 250, width: 705, height: 984]
Detected object: person with confidence: 0.880738, Bounding Box [x_min: 292, y_min: 250, width: 762, height: 984]
Detected object: person with confidence: 0.937344, Bounding Box [x_min: 407, y_min: 252, width: 997, height: 983]
Detected object: person with confidence: 0.876841, Bounding Box [x_min: 526, y_min: 247, width: 1225, height: 985]
Detected object: person with confidence: 0.851293, Bounding Box [x_min: 638, y_min: 250, width: 1464, height: 987]
Detected object: person with confidence: 0.859222, Bounding Box [x_min: -75, y_min: 298, width: 240, height: 1000]
Detected object: person with confidence: 0.854937, Bounding Box [x_min: 79, y_min: 290, width: 446, height: 1001]
Detected object: person with confidence: 0.630917, Bounding Box [x_min: 165, y_min: 293, width: 619, height: 1001]
Detected object: person with confidence: 0.85957, Bounding Box [x_min: 194, y_min: 290, width: 677, height: 1001]
Detected object: person with confidence: 0.70439, Bounding Box [x_min: 284, y_min: 290, width: 845, height: 1002]
Detected object: person with confidence: 0.846222, Bounding Box [x_min: 313, y_min: 290, width: 904, height: 1002]
Detected object: person with confidence: 0.777908, Bounding Box [x_min: 389, y_min: 293, width: 1083, height: 1001]
Detected object: person with confidence: 0.850789, Bounding Box [x_min: 421, y_min: 293, width: 1140, height: 1001]
Detected object: person with confidence: 0.786724, Bounding Box [x_min: 515, y_min: 293, width: 1307, height: 1001]
Detected object: person with confidence: 0.844942, Bounding Box [x_min: 540, y_min: 293, width: 1366, height: 1001]
Detected object: person with confidence: 0.937872, Bounding Box [x_min: 677, y_min: 278, width: 1504, height: 999]
Detected object: person with confidence: 0.842621, Bounding Box [x_min: -64, y_min: -254, width: 97, height: 102]
Detected object: person with confidence: 0.624371, Bounding Box [x_min: -82, y_min: -218, width: 166, height: 81]
Detected object: bicycle with confidence: 1.01252, Bounding Box [x_min: -32, y_min: -223, width: 292, height: 79]
Detected object: person with confidence: 0.849466, Bounding Box [x_min: 0, y_min: -225, width: 349, height: 83]
Detected object: person with confidence: 0.732249, Bounding Box [x_min: 25, y_min: -225, width: 406, height: 83]
Detected object: bicycle with confidence: 1.01178, Bounding Box [x_min: 82, y_min: -223, width: 522, height: 83]
Detected object: person with confidence: 0.885245, Bounding Box [x_min: 108, y_min: -223, width: 581, height: 83]
Detected object: person with confidence: 0.853548, Bounding Box [x_min: 133, y_min: -225, width: 639, height: 83]
Detected object: bicycle with confidence: 1.01712, Bounding Box [x_min: 191, y_min: -225, width: 754, height: 83]
Detected object: person with confidence: 0.990052, Bounding Box [x_min: 219, y_min: -223, width: 812, height: 83]
Detected object: bicycle with confidence: 1.00165, Bounding Box [x_min: 338, y_min: -223, width: 1038, height: 81]
Detected object: person with confidence: 0.608892, Bounding Box [x_min: 400, y_min: -223, width: 1153, height: 82]
Detected object: person with confidence: 0.98217, Bounding Box [x_min: 461, y_min: -230, width: 1266, height: 85]
Detected object: person with confidence: 0.642917, Bounding Box [x_min: 508, y_min: -225, width: 1393, height: 82]
Detected object: person with confidence: 0.945262, Bounding Box [x_min: 584, y_min: -218, width: 1499, height: 80]
Detected object: person with confidence: 0.659486, Bounding Box [x_min: -36, y_min: -245, width: 75, height: 147]
Detected object: person with confidence: 0.931676, Bounding Box [x_min: -50, y_min: -225, width: 222, height: 129]
Detected object: person with confidence: 0.666216, Bounding Box [x_min: 14, y_min: -225, width: 335, height: 128]
Detected object: person with confidence: 0.662148, Bounding Box [x_min: 46, y_min: -223, width: 391, height: 124]
Detected object: person with confidence: 0.913889, Bounding Box [x_min: 75, y_min: -223, width: 449, height: 122]
Detected object: person with confidence: 0.668365, Bounding Box [x_min: 129, y_min: -223, width: 565, height: 121]
Detected object: person with confidence: 0.745539, Bounding Box [x_min: 158, y_min: -223, width: 621, height: 121]
Detected object: person with confidence: 0.916597, Bounding Box [x_min: 187, y_min: -223, width: 679, height: 121]
Detected object: person with confidence: 0.676026, Bounding Box [x_min: 245, y_min: -221, width: 793, height: 119]
Detected object: person with confidence: 0.825953, Bounding Box [x_min: 274, y_min: -221, width: 851, height: 118]
Detected object: person with confidence: 0.90754, Bounding Box [x_min: 299, y_min: -221, width: 908, height: 116]
Detected object: person with confidence: 0.661439, Bounding Box [x_min: 360, y_min: -221, width: 1024, height: 117]
Detected object: person with confidence: 0.838158, Bounding Box [x_min: 396, y_min: -223, width: 1080, height: 119]
Detected object: person with confidence: 0.914362, Bounding Box [x_min: 421, y_min: -221, width: 1136, height: 118]
Detected object: person with confidence: 0.684885, Bounding Box [x_min: 486, y_min: -221, width: 1250, height: 120]
Detected object: person with confidence: 0.903404, Bounding Box [x_min: 515, y_min: -221, width: 1305, height: 123]
Detected object: person with confidence: 0.911373, Bounding Box [x_min: 530, y_min: -223, width: 1372, height: 125]
Detected object: person with confidence: 0.693902, Bounding Box [x_min: 594, y_min: -235, width: 1497, height: 134]
Detected object: person with confidence: 0.9932, Bounding Box [x_min: 677, y_min: -250, width: 1501, height: 147]
Detected object: person with confidence: 0.923491, Bounding Box [x_min: -32, y_min: -252, width: 65, height: 184]
Detected object: person with confidence: 0.659748, Bounding Box [x_min: -36, y_min: -235, width: 215, height: 170]
Detected object: bicycle with confidence: 1.03039, Bounding Box [x_min: 0, y_min: -233, width: 273, height: 168]
Detected object: person with confidence: 0.936714, Bounding Box [x_min: 21, y_min: -233, width: 328, height: 167]
Detected object: person with confidence: 0.718317, Bounding Box [x_min: 61, y_min: -230, width: 381, height: 167]
Detected object: person with confidence: 0.640265, Bounding Box [x_min: 90, y_min: -230, width: 437, height: 166]
Detected object: bicycle with confidence: 1.01922, Bounding Box [x_min: 118, y_min: -230, width: 494, height: 165]
Detected object: person with confidence: 0.946444, Bounding Box [x_min: 147, y_min: -230, width: 553, height: 166]
Detected object: person with confidence: 0.857346, Bounding Box [x_min: 176, y_min: -230, width: 609, height: 166]
Detected object: bicycle with confidence: 1.01994, Bounding Box [x_min: 234, y_min: -230, width: 723, height: 167]
Detected object: person with confidence: 0.990581, Bounding Box [x_min: 259, y_min: -230, width: 781, height: 167]
Detected object: person with confidence: 0.688872, Bounding Box [x_min: 310, y_min: -230, width: 904, height: 166]
Detected object: bicycle with confidence: 1.03418, Bounding Box [x_min: 371, y_min: -233, width: 1021, height: 167]
Detected object: person with confidence: 0.719572, Bounding Box [x_min: 432, y_min: -221, width: 1130, height: 160]
Detected object: bicycle with confidence: 1.00622, Bounding Box [x_min: 497, y_min: -218, width: 1248, height: 157]
Detected object: person with confidence: 0.741512, Bounding Box [x_min: 548, y_min: -230, width: 1361, height: 159]
Detected object: person with confidence: 0.994629, Bounding Box [x_min: 605, y_min: -245, width: 1493, height: 174]
Detected object: person with confidence: 0.756111, Bounding Box [x_min: -36, y_min: -300, width: 67, height: 263]
Detected object: person with confidence: 0.997352, Bounding Box [x_min: -50, y_min: -213, width: 219, height: 198]
Detected object: person with confidence: 0.773666, Bounding Box [x_min: 3, y_min: -199, width: 341, height: 189]
Detected object: person with confidence: 0.670284, Bounding Box [x_min: 39, y_min: -194, width: 396, height: 185]
Detected object: person with confidence: 0.997866, Bounding Box [x_min: 64, y_min: -192, width: 455, height: 182]
Detected object: person with confidence: 0.785619, Bounding Box [x_min: 122, y_min: -199, width: 571, height: 186]
Detected object: person with confidence: 0.767359, Bounding Box [x_min: 151, y_min: -201, width: 627, height: 187]
Detected object: person with confidence: 0.993856, Bounding Box [x_min: 183, y_min: -194, width: 686, height: 185]
Detected object: person with confidence: 0.792262, Bounding Box [x_min: 230, y_min: -206, width: 803, height: 196]
Detected object: person with confidence: 0.861822, Bounding Box [x_min: 256, y_min: -209, width: 861, height: 199]
Detected object: person with confidence: 0.993925, Bounding Box [x_min: 277, y_min: -221, width: 927, height: 210]
Detected object: person with confidence: 0.778658, Bounding Box [x_min: 346, y_min: -233, width: 1034, height: 225]
Detected object: person with confidence: 0.927979, Bounding Box [x_min: 382, y_min: -204, width: 1085, height: 201]
Detected object: person with confidence: 0.992481, Bounding Box [x_min: 414, y_min: -204, width: 1144, height: 202]
Detected object: person with confidence: 0.774205, Bounding Box [x_min: 501, y_min: -237, width: 1252, height: 222]
Detected object: person with confidence: 0.969923, Bounding Box [x_min: 530, y_min: -245, width: 1286, height: 226]
Detected object: person with confidence: 0.99594, Bounding Box [x_min: 544, y_min: -242, width: 1361, height: 222]
Detected object: person with confidence: 0.776467, Bounding Box [x_min: 602, y_min: -266, width: 1499, height: 238]
Detected object: person with confidence: 0.992488, Bounding Box [x_min: 681, y_min: -322, width: 1501, height: 282]
Detected object: person with confidence: 0.997872, Bounding Box [x_min: -36, y_min: -286, width: 70, height: 311]
Detected object: person with confidence: 0.758046, Bounding Box [x_min: -43, y_min: -223, width: 219, height: 278]
Detected object: bicycle with confidence: 1.03595, Bounding Box [x_min: -21, y_min: -199, width: 287, height: 262]
Detected object: person with confidence: 0.995365, Bounding Box [x_min: -3, y_min: -180, width: 345, height: 248]
Detected object: person with confidence: 0.705893, Bounding Box [x_min: 28, y_min: -185, width: 403, height: 251]
Detected object: person with confidence: 0.730963, Bounding Box [x_min: 46, y_min: -177, width: 466, height: 249]
Detected object: bicycle with confidence: 1.02061, Bounding Box [x_min: 79, y_min: -187, width: 523, height: 256]
Detected object: person with confidence: 0.997904, Bounding Box [x_min: 108, y_min: -194, width: 581, height: 263]
Detected object: person with confidence: 0.840386, Bounding Box [x_min: 140, y_min: -204, width: 637, height: 269]
Detected object: person with confidence: 0.691815, Bounding Box [x_min: 173, y_min: -197, width: 694, height: 263]
Detected object: bicycle with confidence: 1.03686, Bounding Box [x_min: 198, y_min: -197, width: 752, height: 264]
Detected object: bicycle with confidence: 1.03175, Bounding Box [x_min: 219, y_min: -182, width: 815, height: 256]
Detected object: person with confidence: 0.792444, Bounding Box [x_min: 263, y_min: -185, width: 941, height: 261]
Detected object: bicycle with confidence: 1.08571, Bounding Box [x_min: 338, y_min: -173, width: 1037, height: 258]
Detected object: person with confidence: 0.807208, Bounding Box [x_min: 421, y_min: -192, width: 1144, height: 259]
Detected object: bicycle with confidence: 1.05789, Bounding Box [x_min: 508, y_min: -182, width: 1244, height: 262]
Detected object: person with confidence: 0.823202, Bounding Box [x_min: 555, y_min: -194, width: 1358, height: 268]
Detected object: bicycle with confidence: 1.0423, Bounding Box [x_min: 605, y_min: -242, width: 1496, height: 292]
Detected object: person with confidence: 0.837048, Bounding Box [x_min: -36, y_min: -163, width: 68, height: 294]
Detected object: bicycle with confidence: 1.02346, Bounding Box [x_min: -28, y_min: -146, width: 205, height: 282]
Detected object: person with confidence: 0.842449, Bounding Box [x_min: -7, y_min: -137, width: 347, height: 267]
Detected object: person with confidence: 0.699675, Bounding Box [x_min: 18, y_min: -134, width: 406, height: 266]
Detected object: bicycle with confidence: 1.01566, Bounding Box [x_min: 43, y_min: -134, width: 466, height: 264]
Detected object: person with confidence: 0.847681, Bounding Box [x_min: 100, y_min: -137, width: 582, height: 268]
Detected object: person with confidence: 0.808269, Bounding Box [x_min: 133, y_min: -139, width: 638, height: 272]
Detected object: bicycle with confidence: 1.01032, Bounding Box [x_min: 169, y_min: -139, width: 690, height: 270]
Detected object: person with confidence: 0.850587, Bounding Box [x_min: 212, y_min: -137, width: 820, height: 262]
Detected object: person with confidence: 0.901608, Bounding Box [x_min: 237, y_min: -139, width: 876, height: 266]
Detected object: bicycle with confidence: 1.00734, Bounding Box [x_min: 288, y_min: -139, width: 926, height: 268]
Detected object: person with confidence: 0.849291, Bounding Box [x_min: 342, y_min: -134, width: 1029, height: 258]
Detected object: person with confidence: 0.988351, Bounding Box [x_min: 385, y_min: -141, width: 1085, height: 272]
Detected object: bicycle with confidence: 1.00937, Bounding Box [x_min: 436, y_min: -134, width: 1137, height: 272]
Detected object: person with confidence: 0.844259, Bounding Box [x_min: 490, y_min: -132, width: 1238, height: 263]
Detected object: bicycle with confidence: 1.04193, Bounding Box [x_min: 544, y_min: -134, width: 1278, height: 259]
Detected object: bicycle with confidence: 1.01267, Bounding Box [x_min: 576, y_min: -146, width: 1351, height: 278]
Detected object: person with confidence: 0.840394, Bounding Box [x_min: 623, y_min: -165, width: 1492, height: 295]
Detected object: bicycle with confidence: 1.05271, Bounding Box [x_min: 663, y_min: -194, width: 1503, height: 317]
Detected object: bicycle with confidence: 1.01761, Bounding Box [x_min: -28, y_min: -173, width: 58, height: 345]
Detected object: person with confidence: 0.831116, Bounding Box [x_min: -3, y_min: -158, width: 182, height: 328]
Detected object: bicycle with confidence: 1.05093, Bounding Box [x_min: -25, y_min: -165, width: 272, height: 331]
Detected object: bicycle with confidence: 1.0287, Bounding Box [x_min: 3, y_min: -141, width: 341, height: 314]
Detected object: person with confidence: 0.691765, Bounding Box [x_min: 36, y_min: -158, width: 394, height: 320]
Detected object: person with confidence: 0.814054, Bounding Box [x_min: 72, y_min: -161, width: 449, height: 323]
Detected object: bicycle with confidence: 1.04683, Bounding Box [x_min: 97, y_min: -173, width: 515, height: 337]
Detected object: bicycle with confidence: 1.0486, Bounding Box [x_min: 118, y_min: -177, width: 572, height: 344]
Detected object: person with confidence: 0.836894, Bounding Box [x_min: 140, y_min: -180, width: 630, height: 342]
Detected object: person with confidence: 0.79595, Bounding Box [x_min: 176, y_min: -173, width: 686, height: 335]
Detected object: bicycle with confidence: 1.0576, Bounding Box [x_min: 198, y_min: -156, width: 750, height: 328]
Detected object: bicycle with confidence: 1.08173, Bounding Box [x_min: 201, y_min: -117, width: 836, height: 309]
Detected object: person with confidence: 0.625735, Bounding Box [x_min: -61, y_min: -216, width: 135, height: 419]
Detected object: person with confidence: 0.728865, Bounding Box [x_min: 57, y_min: -158, width: 390, height: 383]
Detected object: person with confidence: 0.832751, Bounding Box [x_min: 140, y_min: -115, width: 621, height: 365]
Detected object: person with confidence: 0.90562, Bounding Box [x_min: 237, y_min: -79, width: 862, height: 335]
Detected object: person with confidence: 0.965281, Bounding Box [x_min: 414, y_min: -187, width: 1057, height: 403]
Detected object: bicycle with confidence: 1.02402, Bounding Box [x_min: 544, y_min: -177, width: 1277, height: 396]
Detected object: bicycle with confidence: 1.06316, Bounding Box [x_min: 667, y_min: -182, width: 1501, height: 388]
